2026-06-01 16:55:44 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='存在', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='（', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='价格', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='5', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='.', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='77', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='接', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='近', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='MA', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='5', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B3A7B73D0>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='），', role=None, function_call=None, tool_calls=None, audio=None)
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B13B8E500>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | Logging Details LiteLLM-Async Success Call, cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\litellm_logging.py:1991 | Logging Details LiteLLM-Success Call: Cache_hit=False
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\utils.py:481 | success callbacks: Running Custom Callback Function - <bound method Router.sync_deployment_callback_on_success of <litellm.router.Router object at 0x0000013B38E51960>>
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\asyncio\proactor_events.py:630 | Using proactor: IocpProactor
2026-06-01 16:55:45 | DEBUG    | C:\Users\Administrator\.pyenv\pyenv-win\versions\3.10.11\lib\site-packages\litellm\litellm_core_utils\streaming_handler.py:991 | model_response.choices[0].delta: Delta(provider_specific_fields=None, refusal=None, content='但', role=None, function_call=None, tool_calls=None, audio=None)
